Date Time,Pressure (psi) (790478),Temperature (°C) (790478),Depth (ft) (790478),Actual Conductivity (µS/cm) (790478),Specific Conductivity (µS/cm) (790478),Salinity (PSU) (790478),Total Dissolved Solids (ppt) (790478),Resistivity (Ω⋅cm) (790478),Density (g/cm³) (790478),Barometric Pressure (mbar) (670831),Temperature (°C) (670831),Latitude (°),Longitude (°),Marked
2025-07-09 15:05:36,1.0785224,10.209678,2.488556,15.472518,21.564339,0.008685215,0.014016821,64630.72,0.9996902,925.2209,20.37,46.74941622833285,-121.80767356620704, 
2025-07-09 15:05:37,1.0785426,10.209677,2.4886022,15.472433,21.56422,0.0086851595,0.014016745,64631.074,0.9996902,925.2204,20.37,46.74941606346487,-121.80767184462594, 
2025-07-09 15:05:38,1.0785626,10.209675,2.4886484,15.472348,21.564102,0.008685104,0.014016668,64631.43,0.9996902,925.21985,20.37,46.74941766463949,-121.80767789711993, 
2025-07-09 15:05:39,1.0785446,10.209837,2.4886072,15.475255,21.568064,0.008686975,0.014019242,64619.29,0.9996901,925.21094,20.378927,46.74941893832688,-121.80768412823163, 
2025-07-09 15:05:40,1.0785446,10.209843,2.4886072,15.475385,21.56824,0.008687058,0.014019357,64618.75,0.9996901,925.2102,20.379452,46.749419373350854,-121.80768891217619, 
2025-07-09 15:05:41,1.0782962,10.209613,2.4880338,15.472094,21.563786,0.008684949,0.01401646,64632.496,0.9996902,925.21,20.371105,46.74941804247337,-121.80769040538117, 
2025-07-09 15:05:42,1.078281,10.209602,2.4879987,15.471961,21.563606,0.008684864,0.014016344,64633.047,0.9996902,925.20984,20.370808,46.7494183744413,-121.8076905858202, 
2025-07-09 15:05:43,1.0782659,10.209593,2.4879637,15.471829,21.563429,0.0086847795,0.014016228,64633.598,0.9996902,925.2096,20.37051,46.749419251703046,-121.80769050764214, 
2025-07-09 15:05:44,1.0787829,10.20966,2.4891567,15.478068,21.572084,0.008688872,0.014021855,64607.547,0.9996902,925.2272,20.370253,46.74942028174414,-121.80768748729886, 
2025-07-09 15:05:45,1.0788077,10.209658,2.489214,15.47836,21.572493,0.0086890645,0.014022119,64606.33,0.9996902,925.2282,20.37003,46.74941955341167,-121.80768504716272, 
2025-07-09 15:05:46,1.0788325,10.209657,2.4892712,15.478653,21.5729,0.008689257,0.014022385,64605.11,0.9996902,925.2293,20.369804,46.749418669883376,-121.80768182553629, 
2025-07-09 15:05:47,1.0792071,10.21024,2.4901354,15.47092,21.561789,0.008684015,0.014015162,64637.402,0.9996901,925.2026,20.37,46.74941894506019,-121.8076749422428, 
2025-07-09 15:05:48,1.0792421,10.210277,2.4902163,15.470622,21.561354,0.008683811,0.01401488,64638.64,0.9996901,925.2015,20.37,46.7494201265947,-121.80767338558678, 
2025-07-09 15:05:49,1.0662596,10.210134,2.4602609,15.471788,21.56306,0.008684616,0.014015989,64633.77,0.9996901,925.2264,20.37,46.74942221206663,-121.80767809820007, 
2025-07-09 15:05:50,1.0654742,10.210138,2.4584486,15.471677,21.562902,0.008684541,0.014015887,64634.234,0.9996901,925.2273,20.37,46.74942204871809,-121.80768255223803, 
2025-07-09 15:05:51,1.0646887,10.210144,2.4566364,15.471566,21.562744,0.008684467,0.0140157845,64634.7,0.9996901,925.22815,20.37,46.74942382596855,-121.80768153115538, 
2025-07-09 15:05:52,1.064655,10.210134,2.4565582,15.474062,21.56623,0.008686114,0.014018049,64624.273,0.9996901,925.2028,20.37,46.74942657135313,-121.80768545461108, 
2025-07-09 15:05:53,1.0643234,10.21013,2.4557934,15.47424,21.56648,0.008686232,0.014018212,64623.53,0.9996901,925.2019,20.37,46.7494279821433,-121.80769019956612, 
2025-07-09 15:05:54,1.0639919,10.210125,2.4550285,15.474418,21.56673,0.008686351,0.0140183745,64622.79,0.9996901,925.20105,20.37,46.74942950084565,-121.80769233545185, 
2025-07-09 15:05:55,1.0768393,10.210048,2.4846725,15.470382,21.56115,0.00868371,0.014014747,64639.65,0.9996901,925.2448,20.37,46.74941346772525,-121.8076689072319, 
2025-07-09 15:05:56,1.077583,10.210043,2.4863882,15.470205,21.560905,0.008683595,0.014014589,64640.387,0.9996901,925.24677,20.37,46.749413887005886,-121.80766845510946, 
2025-07-09 15:05:57,1.0784318,10.210438,2.4883466,15.482719,21.578121,0.008691733,0.0140257785,64588.145,0.9996901,925.22235,20.37,46.74941248640514,-121.8076637769103, 
2025-07-09 15:05:58,1.0787803,10.210461,2.4891508,15.483391,21.579044,0.00869217,0.014026379,64585.34,0.9996901,925.2219,20.37,46.7494091539387,-121.8076612211428, 
2025-07-09 15:05:59,1.0791289,10.210483,2.489955,15.484063,21.579967,0.008692605,0.014026979,64582.54,0.9996901,925.22144,20.37,46.74940477041641,-121.8076609443915, 
2025-07-09 15:06:00,1.0657151,10.21049,2.4590044,15.473541,21.565298,0.008685677,0.014017444,64626.453,0.99969006,925.2379,20.37,46.74940472055957,-121.8076608359424, 
2025-07-09 15:06:01,1.0649298,10.210501,2.4571927,15.473223,21.564848,0.008685465,0.014017152,64627.78,0.99969006,925.2383,20.37,46.749403101482166,-121.80765971927619, 
2025-07-09 15:06:02,1.0641447,10.210511,2.455381,15.472904,21.5644,0.008685253,0.01401686,64629.11,0.99969006,925.2387,20.37,46.74940105112747,-121.80766307003431, 
2025-07-09 15:06:03,1.077063,10.210577,2.4851887,15.480369,21.574764,0.008690149,0.014023596,64597.945,0.99969006,925.2393,20.37,46.7494033394663,-121.80765945178206, 
2025-07-09 15:06:04,1.0774859,10.210582,2.4861646,15.480549,21.575012,0.008690266,0.0140237585,64597.19,0.99969006,925.23975,20.37,46.74940333188648,-121.80765933654563, 
2025-07-09 15:06:05,1.0778884,10.210973,2.4870932,15.474786,21.566757,0.008686373,0.014018392,64621.25,0.99969,925.2057,20.36149,46.749405561462446,-121.80766385244715, 
2025-07-09 15:06:06,1.0782164,10.210999,2.48785,15.474616,21.566505,0.008686255,0.014018228,64621.957,0.99969,925.2036,20.360973,46.74940320668454,-121.80766411273487, 
2025-07-09 15:06:07,1.0785444,10.211024,2.4886067,15.474446,21.566254,0.008686136,0.014018065,64622.668,0.99969,925.20154,20.360455,46.749405004160614,-121.80766633812998, 
2025-07-09 15:06:08,1.077894,10.211032,2.487106,15.471436,21.562052,0.008684151,0.014015334,64635.246,0.99969,925.20953,20.368984,46.749410915251865,-121.80766275329142, 
2025-07-09 15:06:09,1.0778639,10.211041,2.4870367,15.471109,21.561592,0.008683934,0.014015035,64636.605,0.99969,925.20917,20.369286,46.749405697608154,-121.807658075896, 
2025-07-09 15:06:10,1.0778339,10.211052,2.4869676,15.470784,21.561132,0.008683717,0.014014737,64637.965,0.99969,925.2088,20.369589,46.74940760406873,-121.80765557065956, 
2025-07-09 15:06:11,1.0788778,10.21097,2.4893758,15.467942,21.55722,0.008681868,0.014012193,64649.84,0.99969006,925.2541,20.360899,46.74940760406873,-121.80765557065956, 
2025-07-09 15:06:12,1.0789273,10.210965,2.48949,15.467694,21.556877,0.008681706,0.014011971,64650.875,0.99969006,925.25696,20.360594,46.74940760406873,-121.80765557065956, 
2025-07-09 15:06:13,1.0664144,10.211186,2.460618,15.467388,21.556324,0.008681447,0.014011611,64652.156,0.99969,925.22363,20.36032,46.74940760406873,-121.80765557065956, 
2025-07-09 15:06:14,1.0656594,10.211199,2.4588761,15.4672985,21.556192,0.008681385,0.014011526,64652.53,0.99969,925.22266,20.360092,46.74940244854075,-121.80765160190609, 
2025-07-09 15:06:15,1.0649045,10.21121,2.4571342,15.467208,21.55606,0.008681322,0.01401144,64652.906,0.99969,925.2216,20.359865,46.74940244516823,-121.80765160820964, 
2025-07-09 15:06:16,1.0769805,10.211141,2.4849982,15.468839,21.558372,0.008682414,0.014012942,64646.094,0.99969,925.18567,20.351255,46.74939729568906,-121.80765231965799, 
2025-07-09 15:06:17,1.0773779,10.211142,2.4859152,15.468927,21.558495,0.008682473,0.014013022,64645.723,0.99969,925.1826,20.350733,46.749391389888956,-121.8076518871308, 
2025-07-09 15:06:18,1.0777754,10.2111435,2.4868324,15.469016,21.558619,0.00868253,0.014013101,64645.35,0.99969,925.1796,20.350208,46.74939143490748,-121.80765168622806, 
2025-07-09 15:06:19,1.078269,10.211388,2.4879715,15.472948,21.563955,0.008685055,0.014016571,64628.926,0.99969,925.2337,20.359066,46.749384737345316,-121.80764830721529, 
2025-07-09 15:06:20,1.0785909,10.211401,2.488714,15.473217,21.564325,0.008685229,0.014016811,64627.8,0.99969,925.2359,20.35936,46.74938760849926,-121.80764439137953, 
2025-07-09 15:06:21,1.0789243,10.211878,2.4894836,15.4733925,21.564295,0.008685222,0.014016791,64627.066,0.99968994,925.1949,20.359657,46.74938809754108,-121.80764069830275, 
2025-07-09 15:06:22,1.0789512,10.211913,2.4895458,15.473495,21.564417,0.008685281,0.014016871,64626.64,0.99968994,925.1936,20.35988,46.749388022193905,-121.80764049566267, 
2025-07-09 15:06:23,1.0789783,10.211948,2.4896083,15.473598,21.564539,0.008685339,0.0140169505,64626.21,0.99968994,925.1923,20.360102,46.74938823815238,-121.80764115288464, 
2025-07-09 15:06:24,1.0785903,10.211953,2.488713,15.473013,21.563723,0.008684953,0.01401642,64628.656,0.99968994,925.1648,20.351276,46.74938788843154,-121.80764163307691, 
2025-07-09 15:06:25,1.0785768,10.211966,2.488682,15.472982,21.563671,0.0086849285,0.014016387,64628.78,0.99968994,925.1621,20.350754,46.74938761366974,-121.80763716162097, 
2025-07-09 15:06:26,1.0785633,10.211978,2.4886508,15.472951,21.563622,0.008684905,0.014016354,64628.91,0.99968994,925.1594,20.35023,46.749387091590364,-121.80763308718927, 
2025-07-09 15:06:27,1.0789535,10.212049,2.489551,15.4746,21.56588,0.008685974,0.014017821,64622.027,0.99968994,925.15137,20.350187,46.74938807284135,-121.80763300062205, 
2025-07-09 15:06:28,1.078967,10.212053,2.489582,15.474684,21.565992,0.008686028,0.014017895,64621.68,0.99968994,925.1502,20.349962,46.749388547117,-121.80763503121986, 
2025-07-09 15:06:29,1.078856,10.211739,2.4893258,15.481996,21.576366,0.008690924,0.014024638,64591.16,0.99968994,925.2094,20.35848,46.74939027108982,-121.80764022005307, 
2025-07-09 15:06:30,1.0788587,10.211721,2.489332,15.482477,21.577047,0.008691246,0.01402508,64589.152,0.99968994,925.21277,20.358994,46.74939289136271,-121.80764193417811, 
2025-07-09 15:06:31,1.0788614,10.211704,2.4893382,15.482959,21.577726,0.008691567,0.014025523,64587.14,0.99968994,925.2161,20.359507,46.749393128239575,-121.80764279650369, 
2025-07-09 15:06:32,1.0793617,10.211769,2.4904926,15.471018,21.561049,0.008683686,0.014014681,64636.992,0.99968994,925.20026,20.350964,46.74939171407584,-121.80764252409722, 
2025-07-09 15:06:33,1.0793896,10.211765,2.490557,15.470465,21.56028,0.008683323,0.014014182,64639.3,0.99968994,925.2007,20.350647,46.74939155899266,-121.80764570921386, 
2025-07-09 15:06:34,1.0794175,10.211761,2.4906213,15.469913,21.559511,0.00868296,0.014013682,64641.61,0.99968994,925.2012,20.35033,46.74939426975,-121.80765122155233, 
2025-07-09 15:06:35,1.0786328,10.211944,2.4888113,15.4566145,21.540874,0.0086741615,0.014001568,64697.23,0.99968994,925.18225,20.350172,46.74940137074151,-121.80765616994948, 
2025-07-09 15:06:36,1.0785998,10.211956,2.488735,15.455521,21.539343,0.008673438,0.014000572,64701.805,0.99968994,925.1807,20.349941,46.7494044435915,-121.80766103916217, 
2025-07-09 15:06:37,1.0783271,10.211791,2.4881055,15.462321,21.548914,0.0086779585,0.014006794,64673.344,0.99968994,925.18036,20.35,46.74940574369168,-121.80766489852391, 
2025-07-09 15:06:38,1.0782919,10.211785,2.4880245,15.462423,21.54906,0.008678027,0.014006889,64672.918,0.99968994,925.17993,20.35,46.74940607332749,-121.80766542335422, 
2025-07-09 15:06:39,1.0782568,10.21178,2.4879436,15.462526,21.549208,0.008678096,0.014006984,64672.49,0.99968994,925.17944,20.35,46.74940701471106,-121.80766185573614, 
2025-07-09 15:06:40,1.0656667,10.212187,2.458893,15.468132,21.556786,0.008681682,0.01401191,64649.05,0.99968994,925.1884,20.35,46.74940346480069,-121.80766432420268, 
2025-07-09 15:06:41,1.0649024,10.212207,2.45713,15.468638,21.55748,0.008682011,0.014012362,64646.934,0.99968994,925.1889,20.35,46.74940344157107,-121.80766421421006, 
2025-07-09 15:06:42,1.0641383,10.212227,2.4553666,15.469146,21.558174,0.008682339,0.014012813,64644.812,0.99968994,925.18945,20.35,46.749402593713384,-121.80766324872414, 
2025-07-09 15:06:43,1.0638512,10.211989,2.4547043,15.452552,21.535187,0.0086714765,0.013997871,64714.24,0.99968994,925.1806,20.35,46.749402593713384,-121.80766324872414, 
2025-07-09 15:06:44,1.0635133,10.211986,2.4539244,15.451717,21.534027,0.008670929,0.013997117,64717.73,0.99968994,925.1803,20.35,46.7494025937136,-121.8076632487244, 
2025-07-09 15:06:45,1.0632945,10.211808,2.4534197,15.465417,21.55322,0.008679991,0.014009594,64660.406,0.99968994,925.18005,20.341497,46.74940365442292,-121.80765295883629, 
2025-07-09 15:06:46,1.0632731,10.211792,2.45337,15.465865,21.553854,0.00868029,0.014010006,64658.53,0.99968994,925.1798,20.340979,46.74940175059139,-121.80765782153664, 
2025-07-09 15:06:47,1.0632516,10.211776,2.4533207,15.466312,21.554487,0.008680589,0.014010417,64656.656,0.99968994,925.17957,20.34046,46.74940130676527,-121.80766239339222, 
2025-07-09 15:06:48,1.0765867,10.212187,2.48409,15.472004,21.562181,0.008684229,0.014015418,64632.875,0.99968994,925.1797,20.348993,46.749404428582956,-121.80766675205896, 
2025-07-09 15:06:49,1.0773884,10.212208,2.48594,15.472689,21.563124,0.008684675,0.014016031,64630.008,0.99968994,925.1797,20.3493,46.74940465399397,-121.80766754574755, 
2025-07-09 15:06:50,1.0781901,10.212228,2.4877896,15.473374,21.564068,0.008685121,0.014016644,64627.14,0.99968994,925.1797,20.349606,46.7494046593008,-121.80766757683692, 
2025-07-09 15:06:51,1.0784127,10.212321,2.488303,15.463113,21.549713,0.008678341,0.014007313,64670.035,0.99968994,925.19745,20.349812,46.74940465933388,-121.80766757703073, 
2025-07-09 15:06:52,1.0787684,10.2123375,2.4891238,15.462655,21.549067,0.008678037,0.014006893,64671.945,0.99968994,925.19855,20.350039,46.74940465933381,-121.80766757703088, 
2025-07-09 15:06:53,1.0789484,10.212254,2.4895391,15.45905,21.54409,0.008675686,0.01400366,64687.03,0.99968994,925.1564,20.341469,46.74940465933384,-121.8076675770309, 
2025-07-09 15:06:54,1.0789667,10.212251,2.4895816,15.458592,21.543455,0.008675386,0.014003246,64688.94,0.99968994,925.15424,20.340944,46.74940465933379,-121.80766757703105, 
2025-07-09 15:06:55,1.0789851,10.212247,2.489624,15.458136,21.54282,0.008675086,0.0140028335,64690.855,0.99968994,925.15204,20.34042,46.749404659333734,-121.80766757703124, 
2025-07-09 15:06:56,1.0798769,10.212331,2.4916816,15.4640875,21.551067,0.008678981,0.014008193,64665.957,0.99968994,925.1946,20.348972,46.749404659333784,-121.80766757703121, 
2025-07-09 15:06:57,1.0799367,10.212334,2.4918194,15.464355,21.551437,0.008679156,0.0140084345,64664.836,0.99968994,925.19604,20.349272,46.7494046593338,-121.80766757703134, 
2025-07-09 15:06:58,1.0799965,10.2123375,2.4919572,15.4646225,21.55181,0.008679331,0.014008676,64663.72,0.99968994,925.1976,20.349571,46.74940465933372,-121.80766757703151, 
2025-07-09 15:06:59,1.07869,10.212671,2.4889433,15.461239,21.546902,0.00867702,0.014005486,64677.87,0.9996899,925.2076,20.349804,46.74940465933367,-121.80766757703151, 
2025-07-09 15:07:00,1.0786358,10.212693,2.4888182,15.4611845,21.546814,0.008676978,0.014005429,64678.098,0.9996899,925.2092,20.350029,46.74940465933368,-121.80766757703154, 
2025-07-09 15:07:01,1.0664397,10.211896,2.460677,15.460622,21.546488,0.00867681,0.014005217,64680.45,0.99968994,925.20087,20.35,46.749404659333635,-121.80766757703162, 
2025-07-09 15:07:02,1.0656588,10.211855,2.458875,15.460506,21.54635,0.008676745,0.014005128,64680.934,0.99968994,925.20056,20.35,46.749404659333635,-121.80766757703144, 
2025-07-09 15:07:03,1.0648777,10.211813,2.457073,15.460391,21.546211,0.008676679,0.014005039,64681.418,0.99968994,925.20026,20.35,46.749404659333656,-121.80766757703147, 
2025-07-09 15:07:04,1.0772278,10.212293,2.485569,15.469596,21.558765,0.008682615,0.014013198,64642.93,0.99968994,925.19995,20.35,46.749408822987654,-121.80785446811848, 
2025-07-09 15:07:05,1.0776641,10.212301,2.4865758,15.470138,21.559515,0.008682969,0.014013685,64640.668,0.99968994,925.19977,20.35,46.749408822796006,-121.8078544595157, 
2025-07-09 15:07:06,1.0781004,10.21231,2.4875824,15.470678,21.560265,0.008683324,0.014014172,64638.406,0.99968994,925.1995,20.35,46.749408822604316,-121.80785445091387, 
2025-07-09 15:07:07,1.0656302,10.212485,2.4588091,15.459536,21.544634,0.008675945,0.014004012,64685.004,0.9996899,925.2174,20.35887,46.749454176827314,-121.80789509898922, 
2025-07-09 15:07:08,1.0651978,10.212507,2.4578116,15.459109,21.54403,0.008675659,0.014003619,64686.78,0.9996899,925.21844,20.359394,46.749518282844534,-121.80790903293524, 
2025-07-09 15:07:09,1.064671,10.212594,2.4565961,15.464116,21.550955,0.008678931,0.014008122,64665.836,0.9996899,925.18524,20.351208,46.74942575926635,-121.80770605257761, 
2025-07-09 15:07:10,1.0643378,10.212603,2.4558272,15.464153,21.551003,0.008678953,0.014008151,64665.684,0.9996899,925.18365,20.350925,46.74942242304458,-121.8076872359357, 
2025-07-09 15:07:11,1.0763375,10.212836,2.4835148,15.428738,21.501514,0.0086555835,0.013975984,64814.184,0.9996899,925.18176,20.342308,46.74942630381656,-121.80769098257576, 
2025-07-09 15:07:12,1.0771416,10.212853,2.4853704,15.426522,21.498417,0.00865412,0.013973972,64823.473,0.9996899,925.1809,20.341547,46.749426328007665,-121.80769100593072, 
2025-07-09 15:07:13,1.0779458,10.212871,2.487226,15.424307,21.49532,0.008652658,0.013971958,64832.766,0.9996899,925.18,20.340788,46.749431444769996,-121.80769583378424, 
2025-07-09 15:07:14,1.0643954,10.212526,2.45596,15.465578,21.553032,0.0086799115,0.01400947,64659.74,0.9996899,925.1797,20.349808,46.749436685367066,-121.80769645317969, 
2025-07-09 15:07:15,1.063603,10.212503,2.4541316,15.468025,21.556456,0.008681528,0.014011695,64649.473,0.9996899,925.1797,20.350342,46.74943729603859,-121.80770000097635, 
2025-07-09 15:07:16,1.0644157,10.212206,2.456007,15.4705,21.560076,0.0086832335,0.0140140485,64639.16,0.99968994,925.2134,20.349894,46.74943616503105,-121.80770213637219, 
2025-07-09 15:07:17,1.063937,10.212173,2.4549022,15.47226,21.562548,0.008684401,0.014015655,64631.78,0.99968994,925.21545,20.350222,46.74943618680626,-121.80770215378934, 
2025-07-09 15:07:18,1.0634581,10.212142,2.4537973,15.474022,21.56502,0.008685568,0.0140172625,64624.402,0.99968994,925.2176,20.35055,46.74943254237258,-121.80769714245336, 
2025-07-09 15:07:19,1.0647392,10.212083,2.4567533,15.476944,21.569128,0.008687509,0.014019933,64612.242,0.99968994,925.1926,20.358603,46.74943041027846,-121.80769725507118, 
2025-07-09 15:07:20,1.0647712,10.2120695,2.456827,15.477386,21.569752,0.0086878035,0.014020338,64610.395,0.99968994,925.19196,20.359127,46.74943048013936,-121.80769777523858, 
2025-07-09 15:07:21,1.0648031,10.212057,2.4569006,15.477829,21.570375,0.008688098,0.014020744,64608.543,0.99968994,925.1913,20.359652,46.7494275373925,-121.80769850299954, 
2025-07-09 15:07:22,1.0774807,10.21255,2.4861526,15.4649725,21.552176,0.008679506,0.014008913,64662.258,0.9996899,925.21674,20.359762,46.74942600343882,-121.80769652978205, 
2025-07-09 15:07:23,1.0782499,10.212577,2.4879277,15.464343,21.551281,0.0086790845,0.014008333,64664.89,0.9996899,925.2176,20.359987,46.74942209712007,-121.80769639551691, 
2025-07-09 15:07:24,1.0786027,10.212511,2.4887414,15.47684,21.568735,0.0086873295,0.014019677,64612.68,0.9996899,925.1848,20.351576,46.749416915846474,-121.80768300501826, 
2025-07-09 15:07:25,1.0789212,10.212518,2.4894764,15.477316,21.569395,0.0086876415,0.014020107,64610.69,0.9996899,925.1834,20.351051,46.749416164072564,-121.80767708553788, 
2025-07-09 15:07:26,1.0792397,10.212525,2.4902115,15.477793,21.570055,0.008687953,0.014020535,64608.7,0.9996899,925.18195,20.350527,46.74941608666216,-121.80766602488283, 
2025-07-09 15:07:27,1.0669832,10.212048,2.461931,15.471678,21.561808,0.008684051,0.014015175,64634.23,0.99968994,925.17236,20.350315,46.74941452808759,-121.80766570279522, 
2025-07-09 15:07:28,1.0662385,10.212017,2.4602127,15.471625,21.56175,0.008684024,0.014015139,64634.453,0.99968994,925.1709,20.350092,46.74941282155098,-121.80766104732609, 
2025-07-09 15:07:29,1.0654938,10.211986,2.4584944,15.471572,21.561695,0.008683997,0.014015103,64634.67,0.99968994,925.1695,20.349867,46.74941380187994,-121.80765669288255, 
2025-07-09 15:07:30,1.077086,10.212382,2.485242,15.474854,21.566044,0.008686055,0.014017928,64620.965,0.9996899,925.205,20.35,46.74941443536684,-121.8076576972249, 
2025-07-09 15:07:31,1.0774704,10.212394,2.486129,15.474897,21.566097,0.008686081,0.014017963,64620.785,0.9996899,925.2069,20.35,46.749412498231976,-121.80766152642947, 
2025-07-09 15:07:32,1.0657698,10.212023,2.4591312,15.472752,21.563318,0.008684763,0.014016157,64629.746,0.99968994,925.19135,20.341612,46.74941369653547,-121.80765955622577, 
2025-07-09 15:07:33,1.0653236,10.212009,2.4581015,15.472704,21.56326,0.008684735,0.014016119,64629.95,0.99968994,925.19116,20.341093,46.74941366997054,-121.8076594832896, 
2025-07-09 15:07:34,1.0648773,10.211996,2.457072,15.472655,21.5632,0.008684706,0.01401608,64630.15,0.99968994,925.19104,20.340576,46.749413669970565,-121.80765948328957, 
2025-07-09 15:07:35,1.0776063,10.212377,2.4864426,15.475124,21.566423,0.008686234,0.014018175,64619.836,0.9996899,925.2248,20.348936,46.74941366997061,-121.80765948328951, 
2025-07-09 15:07:36,1.0780964,10.212391,2.4875734,15.475222,21.566551,0.008686296,0.014018258,64619.426,0.9996899,925.22644,20.349243,46.74941770947832,-121.80767425075764, 
2025-07-09 15:07:37,1.0785865,10.212404,2.488704,15.47532,21.566679,0.008686356,0.014018342,64619.02,0.9996899,925.22815,20.349552,46.74941811766323,-121.80767493726472, 
2025-07-09 15:07:38,1.0786686,10.212742,2.4888935,15.468888,21.557522,0.008682036,0.014012389,64645.89,0.9996899,925.22,20.349766,46.749418640721835,-121.80767452453654, 
2025-07-09 15:07:39,1.0790019,10.212772,2.4896626,15.468567,21.557058,0.008681817,0.014012087,64647.23,0.9996899,925.22034,20.349993,46.74941909479741,-121.80767517715076, 
2025-07-09 15:07:40,1.066218,10.212785,2.4601655,15.47383,21.564384,0.008685277,0.01401685,64625.242,0.9996899,925.20325,20.35,46.74942219490246,-121.80767965794905, 
2025-07-09 15:07:41,1.065415,10.212792,2.4583127,15.474006,21.564625,0.0086853895,0.014017006,64624.508,0.9996899,925.20197,20.35,46.74942226756914,-121.80767998171109, 
2025-07-09 15:07:42,1.0646122,10.212801,2.4564602,15.474182,21.564865,0.008685503,0.014017163,64623.77,0.9996899,925.20074,20.35,46.749420141991195,-121.80768283189838, 
2025-07-09 15:07:43,1.0648226,10.213113,2.4569457,15.4643755,21.55102,0.00867897,0.014008163,64664.754,0.9996898,925.25183,20.358578,46.74941739536529,-121.80768235334851, 
2025-07-09 15:07:44,1.0645137,10.213132,2.456233,15.463914,21.550365,0.008678661,0.014007737,64666.684,0.9996898,925.2545,20.3591,46.749421369547065,-121.80768306873537, 
2025-07-09 15:07:45,1.0642048,10.213152,2.4555206,15.463451,21.54971,0.008678352,0.014007311,64668.617,0.9996898,925.2572,20.359625,46.74942235988,-121.80768186144445, 
2025-07-09 15:07:46,1.0767851,10.213237,2.4845479,15.481687,21.575073,0.008690332,0.014023798,64592.457,0.9996898,925.1881,20.350986,46.74942247569697,-121.80768218303446, 
2025-07-09 15:07:47,1.0775418,10.213249,2.4862938,15.482533,21.576246,0.008690886,0.01402456,64588.918,0.9996898,925.18524,20.350685,46.7494244438441,-121.80768174527257, 
2025-07-09 15:07:48,1.0782986,10.213263,2.48804,15.48338,21.57742,0.00869144,0.014025323,64585.383,0.9996898,925.1824,20.350384,46.74942709859782,-121.80768414606668, 
2025-07-09 15:07:49,1.0785676,10.212686,2.4886606,15.480625,21.573912,0.008689774,0.014023042,64596.875,0.9996899,925.1989,20.359072,46.749427064054245,-121.80768414653966, 
2025-07-09 15:07:50,1.0789018,10.212654,2.4894316,15.480926,21.574347,0.008689979,0.014023325,64595.62,0.9996899,925.1981,20.359365,46.74942706405449,-121.80768414653971, 
2025-07-09 15:07:51,1.0663639,10.2128725,2.4605021,15.472559,21.562561,0.008684418,0.014015664,64630.555,0.9996899,925.19904,20.351099,46.749427064054736,-121.80768414653974, 
